  4.000000, -0.001020, -0.025330,  1.026110, -0.342410,  0.503540, -0.096630,  0.146960,  0.269670,  0.143930
 24.000000, -0.000870, -0.025910,  1.026090, -0.414920,  0.555910,  0.005370,  0.145440,  0.269670,  0.144430
 44.000000, -0.000760, -0.025860,  1.026150, -0.394780,  0.527710,  0.034890,  0.145440,  0.269670,  0.142410
 64.000000, -0.000640, -0.025850,  1.026170, -0.483400,  0.378660,  0.102000,  0.145440,  0.269670,  0.142410
 84.000000, -0.001070, -0.025390,  1.025800, -0.378660,  0.273930,  0.059050,  0.145440,  0.269670,  0.142410
104.000000, -0.000930, -0.026050,  1.026000, -0.326290,  0.281980, -0.136890,  0.145440,  0.269670,  0.142410
124.000000, -0.000640, -0.025910,  1.026000, -0.386720,  0.451170,  0.021470,  0.145440,  0.269670,  0.143930
144.000000, -0.000470, -0.025820,  1.025790, -0.261840,  0.362550,  0.075160,  0.145440,  0.270680,  0.144430
164.000000, -0.000560, -0.026080,  1.025800, -0.600220,  0.366580,  0.099310,  0.145440,  0.269670,  0.143930
184.000000, -0.000980, -0.025790,  1.025740, -0.342410,  0.402830, -0.201310,  0.145440,  0.269670,  0.144430
204.000000, -0.001010, -0.025670,  1.025760, -0.322270,  0.233640, -0.056370,  0.145440,  0.269670,  0.143930
224.000000, -0.000550, -0.025880,  1.025940, -0.503540,  0.201420,  0.096630,  0.145440,  0.269670,  0.144430
244.000000, -0.000900, -0.026280,  1.026350, -0.503540,  0.370610,  0.024160,  0.145440,  0.269670,  0.143930
264.000000, -0.001160, -0.026170,  1.025850, -0.459230,  0.318240,  0.056370,  0.145440,  0.269670,  0.144430
284.000000, -0.000920, -0.026340,  1.025890, -0.390750,  0.217530,  0.110050,  0.145440,  0.269670,  0.145440
304.000000, -0.000490, -0.025920,  1.025790, -0.398800,  0.116820,  0.144940,  0.145440,  0.269670,  0.142410
324.000000, -0.001070, -0.025970,  1.026030, -0.531740,  0.418950, -0.136890,  0.145440,  0.269670,  0.142410
344.000000, -0.000870, -0.025680,  1.026030, -0.539790,  0.314210, -0.034890,  0.146450,  0.269670,  0.142410
364.000000, -0.000630, -0.026060,  1.025860, -0.350460,  0.354490,  0.139570,  0.145440,  0.269670,  0.142410
384.000000, -0.000410, -0.026380,  1.025740, -0.181270,  0.382690,  0.220100,  0.145440,  0.269670,  0.141400
404.000000, -0.000520, -0.026580,  1.026060, -0.257810,  0.374630,  0.155680,  0.145440,  0.269670,  0.139380
424.000000, -0.000980, -0.025600,  1.026120, -0.366580,  0.535770,  0.093940,  0.145440,  0.270680,  0.141400
444.000000, -0.000690, -0.025790,  1.025800, -0.483400,  0.475340,  0.002680,  0.145440,  0.269670,  0.140900
464.000000, -0.000810, -0.025500,  1.026170, -0.261840,  0.294070,  0.118100,  0.145440,  0.270680,  0.142410
484.000000, -0.000690, -0.025960,  1.025600, -0.350460,  0.193360,  0.002680,  0.145440,  0.269670,  0.140900
504.000000, -0.000340, -0.026170,  1.025730, -0.471310,  0.451170,  0.029530,  0.145440,  0.269670,  0.142410
524.000000, -0.000550, -0.025920,  1.025300, -0.471310,  0.431030,  0.072470,  0.145440,  0.269670,  0.142410
544.000000, -0.000600, -0.026020,  1.025970, -0.515630,  0.165160,  0.158360,  0.145440,  0.269670,  0.142410
564.000000, -0.000820, -0.026170,  1.025880, -0.249760,  0.378660,  0.120790,  0.145440,  0.269670,  0.142410
584.000000, -0.000700, -0.026030,  1.025670, -0.511600,  0.273930, -0.010740,  0.145440,  0.269670,  0.142410
604.000000, -0.001020, -0.026110,  1.026140, -0.350460,  0.229610,  0.139570,  0.145440,  0.269670,  0.142410
624.000000, -0.000980, -0.025910,  1.025960, -0.217530,  0.362550,  0.112730,  0.145440,  0.269670,  0.142410
644.000000, -0.000840, -0.026310,  1.026290, -0.382690,  0.181270,  0.016100,  0.145440,  0.269670,  0.140900
664.000000, -0.000610, -0.026060,  1.026170, -0.499510,  0.600220,  0.093940,  0.145440,  0.269670,  0.141400
684.000000, -0.000820, -0.026060,  1.026120, -0.499510,  0.358520,  0.201310,  0.145440,  0.269670,  0.142410
704.000000, -0.000780, -0.025250,  1.025680, -0.519650,  0.366580,  0.064420,  0.145440,  0.269670,  0.142410
724.000000, -0.000730, -0.025820,  1.025910, -0.572020,  0.209470, -0.037580,  0.145440,  0.269670,  0.142410
744.000000, -0.001050, -0.025570,  1.026120, -0.374630,  0.253780,  0.177150,  0.145440,  0.269670,  0.142410
764.000000, -0.000690, -0.026020,  1.025860, -0.386720,  0.310180, -0.021470,  0.145440,  0.269670,  0.142410
784.000000, -0.000790, -0.025730,  1.026080, -0.467290,  0.169190, -0.075160,  0.145440,  0.269670,  0.142410
804.000000, -0.000460, -0.025910,  1.026440, -0.495480,  0.290040,  0.042950,  0.145440,  0.269670,  0.142410
824.000000, -0.000790, -0.025790,  1.026120, -0.584110,  0.100710, -0.051000,  0.145440,  0.269670,  0.142410
844.000000, -0.001140, -0.025680,  1.025890, -0.733150,  0.205440, -0.016100,  0.145440,  0.269670,  0.142410
864.000000, -0.001330, -0.025190,  1.026090, -0.479370,  0.342410,  0.067100,  0.145440,  0.269670,  0.142410
884.000000, -0.000600, -0.026340,  1.025830, -0.314210,  0.286010, -0.008050,  0.145440,  0.269670,  0.142410
904.000000, -0.000890, -0.026090,  1.025960, -0.201420,  0.273930, -0.077840,  0.145440,  0.270680,  0.142410
924.000000, -0.001390, -0.025830,  1.025910, -0.499510,  0.233640,  0.163730,  0.145440,  0.269670,  0.142410
944.000000, -0.000850, -0.026280,  1.026000, -0.439090,  0.354490,  0.102000,  0.145440,  0.270680,  0.142410
964.000000, -0.000960, -0.025770,  1.026170, -0.519650,  0.382690, -0.161050,  0.145440,  0.269670,  0.142410
984.000000, -0.000380, -0.026050,  1.026020, -0.390750,  0.338380, -0.045630,  0.145440,  0.269670,  0.142410
1004.000000, -0.000990, -0.025710,  1.025960, -0.281980,  0.116820, -0.013420,  0.145440,  0.269670,  0.142410
1024.000000, -0.000600, -0.026280,  1.025570, -0.431030,  0.076540, -0.008050,  0.145440,  0.269670,  0.142410
1044.000000, -0.000600, -0.025860,  1.025700, -0.499510,  0.229610, -0.056370,  0.145440,  0.269670,  0.142410
1064.000000, -0.000670, -0.026280,  1.025500, -0.346440,  0.213500,  0.029530,  0.145440,  0.269670,  0.142410
1084.000000, -0.001100, -0.026060,  1.025740, -0.471310,  0.342410,  0.147630,  0.145440,  0.269670,  0.142410
1104.000000, -0.000930, -0.026150,  1.025740, -0.334350,  0.334350,  0.032210,  0.145440,  0.269670,  0.142410
1124.000000, -0.000850, -0.026060,  1.025960, -0.523680,  0.358520, -0.150310,  0.145440,  0.269670,  0.142410
1144.000000, -0.001050, -0.025740,  1.025920, -0.382690,  0.318240,  0.080520,  0.145440,  0.270680,  0.142410
1164.000000, -0.000790, -0.026430,  1.025680, -0.362550,  0.310180,  0.056370,  0.145440,  0.269670,  0.142410
1184.000000, -0.000460, -0.026810,  1.025450, -0.539790,  0.451170,  0.075160,  0.145440,  0.269670,  0.143420
1204.000000, -0.000850, -0.026370,  1.025250, -0.531740,  0.253780, -0.016100,  0.145440,  0.269670,  0.142410
1224.000000, -0.000630, -0.026290,  1.025710, -0.511600,  0.245730,  0.026840,  0.145440,  0.269670,  0.142410
1244.000000, -0.000560, -0.026120,  1.026200, -0.378660,  0.249760,  0.021470,  0.145440,  0.269670,  0.142410
1264.000000, -0.000870, -0.025860,  1.026140, -0.435060,  0.378660,  0.000000,  0.145440,  0.269670,  0.142410
1284.000000, -0.000730, -0.026090,  1.025990, -0.451170,  0.302120,  0.037580,  0.145440,  0.269670,  0.142410
1304.000000, -0.000950, -0.026030,  1.026000, -0.354490,  0.515630, -0.010740,  0.145440,  0.268660,  0.142410
1324.000000, -0.000430, -0.026350,  1.025860, -0.592160,  0.346440,  0.045630,  0.145440,  0.269670,  0.143930
1344.000000, -0.000630, -0.025790,  1.026120, -0.201420,  0.326290, -0.233520,  0.145440,  0.269670,  0.143420
1364.000000, -0.000440, -0.026250,  1.026080, -0.463260,  0.201420, -0.080520,  0.145440,  0.269670,  0.143930
1384.000000, -0.000690, -0.026150,  1.025570, -0.382690,  0.382690, -0.005370,  0.145440,  0.269670,  0.142410
1404.000000, -0.000960, -0.026050,  1.025740, -0.503540,  0.306150, -0.048310,  0.145440,  0.269670,  0.142410
1424.000000, -0.000470, -0.026700,  1.025730, -0.253780,  0.326290, -0.072470,  0.145440,  0.269670,  0.142410
1444.000000, -0.001050, -0.026030,  1.025700, -0.302120,  0.294070, -0.126150,  0.145440,  0.269670,  0.143930
1464.000000, -0.000700, -0.026170,  1.025860, -0.277950, -0.004030, -0.045630,  0.145440,  0.269670,  0.142410
1484.000000, -0.000810, -0.026050,  1.025970, -0.386720,  0.382690,  0.018790,  0.145440,  0.269670,  0.142410
1504.000000, -0.000700, -0.026020,  1.025830, -0.475340,  0.314210,  0.042950,  0.145440,  0.269670,  0.143420
1524.000000, -0.000560, -0.025670,  1.025630, -0.471310,  0.346440, -0.104680,  0.145440,  0.269670,  0.142410
1544.000000, -0.000630, -0.025960,  1.025940, -0.334350,  0.233640,  0.069790,  0.145440,  0.269670,  0.142410
1564.000000, -0.001190, -0.026140,  1.025820, -0.330320,  0.495480, -0.099310,  0.145440,  0.269670,  0.142410
1584.000000, -0.001050, -0.026090,  1.025650, -0.487430,  0.253780, -0.005370,  0.145440,  0.269670,  0.143420
1604.000000, -0.000840, -0.025970,  1.025990, -0.664670,  0.322270,  0.034890,  0.145440,  0.269670,  0.142410
1624.000000, -0.000380, -0.025730,  1.025670, -0.608280,  0.273930, -0.032210,  0.145440,  0.269670,  0.142410
1644.000000, -0.000530, -0.026410,  1.025740, -0.225590,  0.390750, -0.064420,  0.145440,  0.269670,  0.142410
1664.000000, -0.000200, -0.026630,  1.025740, -0.378660,  0.350460, -0.024160,  0.146450,  0.269670,  0.142410
1684.000000, -0.000380, -0.026050,  1.025670, -0.422970,  0.310180, -0.034890,  0.145440,  0.269670,  0.142410
1704.000000, -0.000760, -0.026140,  1.025700, -0.422970,  0.346440, -0.072470,  0.145440,  0.269670,  0.142410
1724.000000, -0.000640, -0.026280,  1.025940, -0.475340,  0.406860,  0.040260,  0.145440,  0.269670,  0.142410
1744.000000, -0.000870, -0.026020,  1.026110, -0.318240,  0.358520,  0.107360,  0.145440,  0.269670,  0.142410
1764.000000, -0.000630, -0.025850,  1.025970, -0.358520,  0.406860,  0.032210,  0.145440,  0.269670,  0.143930
1784.000000, -0.000820, -0.025860,  1.026170, -0.479370,  0.362550, -0.064420,  0.145440,  0.269670,  0.142410
1804.000000, -0.000850, -0.025730,  1.026060, -0.326290,  0.338380,  0.123470,  0.145440,  0.269670,  0.143930
1824.000000, -0.000500, -0.026140,  1.025570, -0.338380,  0.277950, -0.037580,  0.145440,  0.270680,  0.142410
1844.000000, -0.000820, -0.026660,  1.026080, -0.314210,  0.459230, -0.016100,  0.145440,  0.269670,  0.142410
1864.000000, -0.000790, -0.025970,  1.026340, -0.672730,  0.277950, -0.120790,  0.145440,  0.269670,  0.143420
1884.000000, -0.000700, -0.026110,  1.025990, -0.439090,  0.145020,  0.147630,  0.145440,  0.269670,  0.143930
1904.000000, -0.000730, -0.025790,  1.025890, -0.394780,  0.386720, -0.010740,  0.145440,  0.269670,  0.143420
1924.000000, -0.000580, -0.026290,  1.025510, -0.273930,  0.382690, -0.161050,  0.145440,  0.269670,  0.142410
1944.000000, -0.000440, -0.026250,  1.025590, -0.531740,  0.382690, -0.072470,  0.145440,  0.269670,  0.143420
1964.000000, -0.000320, -0.026440,  1.025650, -0.511600,  0.165160,  0.010740,  0.145440,  0.269670,  0.142410
1984.000000, -0.000790, -0.025710,  1.026140, -0.588130,  0.298100, -0.069790,  0.145440,  0.269670,  0.143420
2004.000000, -0.000150, -0.026350,  1.025920, -0.600220,  0.302120,  0.228150,  0.145440,  0.269670,  0.142410
2024.000000, -0.000550, -0.025970,  1.026000, -0.443120,  0.197390,  0.029530,  0.145440,  0.269670,  0.142410
2044.000000, -0.000150, -0.025990,  1.025770, -0.632450,  0.382690,  0.139570,  0.145440,  0.269670,  0.143930
2064.000000, -0.000760, -0.026320,  1.025800, -0.439090,  0.177250, -0.051000,  0.146450,  0.269670,  0.144430
2084.000000, -0.000870, -0.026150,  1.025470, -0.422970,  0.362550,  0.045630,  0.145440,  0.269670,  0.142410
2104.000000, -0.000600, -0.025790,  1.025830, -0.572020,  0.370610,  0.075160,  0.145440,  0.269670,  0.142410
2124.000000, -0.000690, -0.026020,  1.025730, -0.443120,  0.136960,  0.069790,  0.145440,  0.269670,  0.142410
2144.000000, -0.000890, -0.025650,  1.025800, -0.286010,  0.390750,  0.198620,  0.145440,  0.269670,  0.142410
2164.000000, -0.000760, -0.025920,  1.025630, -0.431030,  0.394780,  0.260360,  0.145440,  0.269670,  0.142410
2184.000000, -0.000810, -0.025770,  1.026150, -0.414920,  0.330320,  0.069790,  0.146450,  0.269670,  0.142410
2204.000000, -0.000780, -0.025680,  1.026170, -0.507570,  0.358520,  0.010740,  0.145440,  0.269670,  0.142410
2224.000000, -0.000930, -0.025860,  1.026440, -0.439090,  0.330320,  0.040260,  0.146450,  0.269670,  0.142410
2244.000000, -0.000200, -0.026490,  1.025740, -0.394780,  0.286010,  0.107360,  0.145440,  0.269670,  0.142410
2264.000000, -0.000900, -0.025820,  1.026210, -0.479370,  0.277950, -0.056370,  0.145440,  0.269670,  0.142410
2284.000000, -0.000600, -0.025730,  1.025920, -0.604250,  0.318240, -0.158360,  0.145440,  0.269670,  0.142410
2304.000000, -0.001130, -0.025860,  1.026470, -0.527710,  0.334350, -0.042950,  0.145440,  0.269670,  0.143420
2324.000000, -0.000350, -0.026140,  1.025990, -0.535770,  0.298100, -0.115420,  0.145440,  0.269670,  0.142410
2344.000000, -0.000850, -0.025440,  1.026120, -0.713010,  0.471310, -0.008050,  0.145440,  0.269670,  0.142410
2364.000000, -0.000720, -0.025500,  1.025850, -0.358520,  0.491460, -0.072470,  0.145440,  0.269670,  0.142410
2384.000000, -0.000780, -0.025650,  1.026500, -0.547850,  0.459230, -0.102000,  0.145440,  0.269670,  0.142410
2404.000000, -0.000990, -0.025620,  1.026550, -0.559940,  0.169190,  0.034890,  0.145440,  0.269670,  0.142410
2424.000000, -0.000790, -0.025510,  1.026340, -0.592160,  0.378660, -0.083210,  0.145440,  0.269670,  0.141400
2444.000000, -0.000780, -0.025470,  1.026470, -0.463260,  0.241700, -0.131520,  0.145440,  0.269670,  0.142410
2464.000000, -0.000690, -0.025820,  1.026310, -0.378660,  0.145020, -0.163730,  0.145440,  0.269670,  0.142410
2484.000000, -0.000630, -0.025860,  1.026350, -0.439090,  0.314210,  0.077840,  0.145440,  0.269670,  0.142410
2504.000000, -0.000630, -0.025820,  1.026490, -0.499510,  0.257810,  0.099310,  0.145440,  0.269670,  0.143420
2524.000000, -0.000230, -0.026180,  1.025790, -0.447140,  0.398800,  0.018790,  0.145440,  0.269670,  0.142410
2544.000000, -0.000410, -0.025910,  1.025630, -0.418950,  0.290040,  0.147630,  0.146450,  0.269670,  0.142410
2564.000000, -0.001020, -0.025570,  1.026370, -0.455200,  0.463260, -0.053680,  0.145440,  0.269670,  0.142410
2584.000000, -0.000410, -0.025970,  1.025940, -0.519650,  0.318240, -0.126150,  0.145440,  0.270680,  0.142410
2604.000000, -0.000670, -0.026660,  1.026020, -0.519650,  0.406860,  0.075160,  0.145440,  0.269670,  0.142410
2624.000000, -0.000670, -0.026120,  1.025970, -0.431030,  0.253780,  0.024160,  0.146450,  0.269670,  0.143420
2644.000000, -0.000380, -0.025760,  1.026440, -0.418950,  0.386720, -0.005370,  0.145440,  0.269670,  0.142410
